,label
86358,0
80486,1
122380,1
85088,1
20258,0
42409,0
81586,0
38144,0
6770,1
57627,0
52358,1
98065,1
14304,0
51270,0
34431,1
52099,1
12038,0
42714,0
33567,1
117841,0
99568,0
19007,0
94923,0
79319,1
70315,0
79546,1
22950,1
28157,0
78076,1
74824,0
44855,1
76994,0
118190,0
59901,1
15566,1
68994,0
64185,1
24018,0
40110,1
86159,1
6987,1
66997,1
67091,0
68216,1
34254,1
116471,0
34007,1
121662,0
12951,0
69151,0
95720,0
68188,1
82780,1
50777,1
23489,0
76697,1
95429,1
62800,0
94037,0
76081,0
100704,0
55967,0
75442,0
98245,0
44126,0
29826,0
37486,0
55346,0
3968,0
121607,0
2709,1
70894,0
2054,0
102181,1
97920,1
52211,1
44224,1
29772,1
107651,0
74650,1
5073,1
72027,1
2264,0
36987,0
102182,1
63511,1
1770,0
101031,0
68442,1
89313,1
57403,0
12903,0
25855,0
65343,1
86294,0
74549,1
4088,1
89021,1
35940,1
86533,0
49292,1
69250,0
46560,1
31888,0
32159,0
1812,0
62799,0
121741,0
86616,1
56419,1
15239,0
52783,1
58925,0
56702,1
18185,1
44879,1
55265,0
13814,1
97026,0
90242,0
31561,1
63929,1
34410,1
92932,0
54540,0
40400,1
16018,0
73753,0
80289,1
37149,0
93162,1
99042,1
35803,1
105043,0
57759,0
111558,1
38066,0
64861,0
12351,0
111784,1
118529,0
15478,1
88914,1
112759,0
72505,0
91560,1
44911,1
77433,0
18104,1
40339,0
38213,0
57164,0
19461,0
38479,1
68987,0
5330,1
24605,0
53635,1
80451,1
118497,0
77773,1
94314,0
52128,1
99710,0
72408,0
80620,1
63030,0
50078,0
39304,0
12361,0
114746,0
77642,1
84245,0
47519,0
64976,0
75072,0
101637,0
13765,1
94558,0
6750,1
70008,1
11541,0
102679,1
52596,1
67858,1
2758,1
90631,0
120716,1
44924,1
87625,0
91484,0
10120,0
30626,1
100479,1
111863,1
81003,1
84601,0
123031,0
6809,1
61403,0
8586,1
61334,0
47658,0
32178,0
3676,1
20070,0
1492,1
29823,0
264,1
100525,1
1255,1
52444,1
19574,0
14273,0
118966,1
46242,1
107446,0
14336,0
9804,0
76871,1
87334,1
13343,1
13655,1
22808,1
56607,1
94051,0
116220,0
115869,0
41569,0
48491,0
13451,1
61552,0
102251,1
27984,1
1091,1
44801,1
61626,0
51010,1
111544,1
112320,0
5144,1
28326,0
91830,1
64431,0
17814,1
86746,1
99176,1
109877,1
46997,0
53361,1
111750,1
49189,0
64246,1
52547,1
116749,1
78822,0
70987,1
65021,0
94866,0
66532,0
63420,1
40333,0
89327,1
25265,1
59882,1
44582,1
87614,0
19605,0
105082,0
49911,0
48434,0
90753,0
61843,0
79977,1
2436,0
101974,0
10085,0
42501,0
90173,0
38834,0
36728,0
112543,0
41752,0
10949,0
28825,0
32760,0
18739,0
6527,1
99962,1
73001,0
59751,1
111219,1
68308,1
81865,0
27847,1
15351,1
31298,1
115043,0
57140,0
30732,1
44831,1
90955,0
29334,0
105105,0
98525,0
81432,0
18275,1
966,1
51201,0
5399,1
20292,0
121235,1
114354,1
8543,1
19737,0
121394,1
81005,1
93690,1
82126,0
12481,0
28486,0
69339,0
1507,1
91635,1
81125,1
43645,0
41494,1
65608,1
112801,1
61399,0
26441,1
86749,1
46080,1
41172,1
54317,0
40543,1
56836,1
3557,0
110872,0
99828,1
48151,0
83027,0
78211,1
89687,1
46194,1
76787,1
105758,1
31524,1
108476,0
77840,1
28674,0
84979,1
36661,0
63837,1
6290,1
123177,0
117709,0
87195,1
12494,0
60836,1
3479,0
65371,1
11728,0
113032,1
108788,1
95823,0
107300,1
115955,1
98809,0
29037,0
39180,0
96836,0
34252,1
28815,0
59195,1
112832,1
1315,1
66293,0
98482,0
8114,1
17930,1
45288,1
40690,1
45273,1
478,1
31240,0
80458,1
66294,0
83311,0
38837,0
113529,0
115160,0
37571,0
4684,1
79367,0
84794,1
21744,0
15114,0
48018,0
777,1
116066,1
91995,1
6175,1
74538,1
36781,0
55851,0
95914,0
106791,0
87327,1
76395,1
86228,0
21194,0
110770,0
12364,0
31255,1
114501,1
24804,1
106287,1
10848,0
97727,1
15632,1
79266,1
60368,1
86160,1
39,1
5562,1
24643,0
51602,1
91491,0
93025,1
111980,1
19271,0
85095,1
21503,0
82983,0
51219,0
68808,1
43983,0
99362,0
91588,1
26979,1
56432,1
74768,0
44152,0
35588,1
51447,0
16435,0
64724,0
102074,0
88139,0
3897,0
112626,0
118448,1
64779,0
64335,0
50449,1
107462,0
94600,0
28977,0
115818,0
59692,1
42049,0
2735,1
62994,0
14267,0
123593,0
93751,1
16314,0
11295,0
28649,0
6411,1
19368,0
91621,1
75269,0
91880,1
118864,0
44826,1
30334,1
72935,0
14370,0
27838,1
5827,1
10618,0
66303,0
35192,1
65260,1
69140,0
28762,0
63448,1
8827,1
90764,0
105998,0
118732,0
51037,1
70782,0
98096,0
117293,0
77420,0
110604,0
44441,1
7291,1
81252,0
116457,0
23727,0
34724,1
1768,0
28850,0
33305,1
40292,0
88506,1
103806,0
23389,1
7959,1
28408,0
91167,0
123082,1
107701,1
57416,0
10762,0
86321,0
85303,1
123539,1
62882,0
50133,0
111605,0
4969,1
20797,1
119843,1
9541,0
62631,1
103624,0
52818,1
107793,1
87033,1
1230,1
112011,1
52439,0
68488,1
104053,1
99050,1
109082,0
41661,0
36910,0
99005,0
97231,0
95782,0
44300,1
26692,1
11466,0
84128,1
120897,1
105617,0
4881,1
15137,0
6367,1
114797,0
102612,1
65922,1
11096,0
17406,1
15177,0
103434,1
49194,0
3808,0
67150,0
101007,0
63085,1
72840,0
6152,1
96769,0
91136,0
72874,0
80063,1
112916,0
25375,0
50609,0
29352,0
108701,1
112192,0
49300,1
53372,1
32490,0
10577,0
33192,0
50977,1
53359,1
43490,1
79249,1
72350,0
113431,0
73205,1
37347,0
100809,0
27144,1
109952,1
101179,1
72165,0
113467,0
118957,0
34437,1
96326,1
112147,0
71905,1
37791,0
62692,1
21820,0
51811,1
49363,1
117987,1
39888,0
37514,0
42455,0
86331,0
113908,1
27456,1
89864,1
16183,0
71957,1
15978,0
95280,1
38391,1
22929,1
100792,0
15192,0
94995,0
2516,0
40497,1
26922,1
1570,0
33113,0
17567,1
76556,0
29926,0
12681,0
44538,1
85233,1
37189,0
109618,1
43688,0
12724,0
45651,1
84139,1
86646,1
81815,0
62725,1
6423,1
68940,0
16869,1
110381,0
74851,0
37392,0
69607,0
55455,0
23122,1
63921,1
35366,1
122878,0
69542,0
28624,0
108763,1
42702,0
7306,1
9998,0
56537,1
64868,0
59458,1
110926,0
33297,1
114933,0
73772,0
43776,0
56612,1
27153,1
14460,0
69365,0
100676,1
66440,0
79413,1
82276,0
36635,0
35604,1
22034,1
56001,0
70820,0
34095,1
44609,1
30506,0
19108,0
46613,1
44295,1
81767,0
8672,1
81545,0
20395,0
94338,0
73491,1
115589,0
47453,0
42526,0
113991,1
34107,1
107619,0
87775,0
25582,0
31650,1
117211,0
12576,0
35964,1
69230,0
108349,0
71825,1
35984,1
90673,0
36221,0
76423,1
118917,1
10092,0
119495,1
109337,0
49248,1
29724,1
57090,1
85788,0
111384,0
93916,1
123561,1
8347,1
119108,1
88097,0
742,1
72236,0
34468,1
123691,1
9914,0
62512,1
63337,1
104560,0
30418,0
54305,0
71265,1
109167,0
47535,0
101199,1
17436,1
7979,1
15692,1
73038,0
19408,0
33619,1
53589,1
98773,0
92125,1
49299,1
118953,0
75651,1
105741,1
73521,1
100214,0
40625,1
14827,0
52371,1
54472,0
53353,1
29240,0
71514,1
53671,1
69552,0
97343,0
80022,1
82038,0
92283,0
123849,0
109320,0
122673,0
98077,0
64132,1
44287,1
60609,1
122072,0
87394,1
86547,0
48058,0
70510,0
46066,1
93024,1
79187,0
52586,1
3511,0
12492,0
121673,0
101238,1
121363,1
97575,1
22764,1
48082,0
40835,1
114081,1
48553,0
36535,0
35206,1
119146,0
61655,0
119730,1
24808,1
19375,0
64516,0
63520,1
69425,0
57311,0
14831,0
46373,1
36503,0
78105,1
38361,1
120593,0
84867,1
120164,0
84582,0
89586,1
23342,1
115132,0
115571,0
13464,1
8405,1
52304,1
115947,1
60564,1
29489,1
123715,1
42902,1
105780,1
121044,1
81239,0
25189,1
51858,0
110269,1
8379,1
102592,1
98257,0
79728,0
45634,1
9558,0
83599,1
28499,0
96944,0
37557,0
39303,0
86583,1
91800,1
27721,1
46120,1
115724,0
20198,0
72842,0
12258,0
52294,1
23869,0
72530,0
121971,0
26120,1
65465,1
97030,0
53992,1
56353,1
57261,0
105382,1
35485,1
109858,1
50696,1
32631,0
69713,0
123800,0
119170,0
17425,1
62123,0
98780,0
105420,1
122529,1
6695,1
36930,0
65887,1
6117,1
6316,1
72174,0
120442,0
60137,1
75616,0
88105,0
4157,1
48740,0
73172,1
46263,1
43449,1
20201,0
70964,1
30629,1
70281,0
61126,0
59444,1
110929,0
67577,0
24593,0
19778,0
60975,0
18818,0
33473,1
40008,1
44421,1
61555,0
1647,0
73099,0
50244,0
72253,0
26524,1
110788,0
43350,1
12551,0
109889,1
8396,1
88547,1
68530,1
14753,0
112257,0
117385,0
14005,1
84552,0
122766,0
89281,1
68611,1
64479,0
121226,1
24952,1
5960,1
44201,0
19419,0
40322,0
39394,1
97705,1
104756,0
49716,1
108012,1
106780,0
23465,0
39773,0
98053,1
9489,0
48395,0
12804,0
1718,0
119585,1
80557,1
50095,0
27772,1
122017,0
123526,1
11133,0
42038,0
22089,1
45287,1
28496,0
66910,1
111495,0
82619,1
109497,0
46406,1
57729,0
94650,0
28168,0
51561,0
38768,1
57182,0
89040,1
62819,0
25580,0
8264,1
8091,1
39269,0
27537,1
26767,1
16212,0
96157,0
2409,0
54008,1
42869,1
89095,1
3633,1
88739,1
573,1
10005,0
118148,0
15825,1
68509,1
29530,1
18136,1
1635,0
100111,0
73990,1
23030,1
13973,1
73775,0
46401,1
69698,0
58938,0
20364,0
106686,0
122843,0
48430,0
49099,0
93442,1
101657,0
28852,0
86107,1
97279,0
114583,1
46387,1
23195,1
11980,0
28418,0
23796,0
61252,0
93274,1
34317,1
20944,1
262,1
50591,0
32102,0
54889,0
8832,1
85623,0
34479,1
98332,0
54413,0
57023,1
45632,1
59906,1
48072,0
16615,1
112403,0
78032,1
77345,1
54634,0
40383,1
12072,0
59244,1
80400,1
34122,1
20260,0
57057,1
121981,0
11459,0
96530,1
56969,1
113442,0
17520,1
25023,1
17471,1
119473,1
9434,0
123438,0
69867,0
3643,1
19018,0
86893,1
6288,1
103873,0
106298,1
27233,1
18649,0
120217,0
111528,1
32288,0
79577,1
38080,0
11946,0
41052,1
2633,1
102446,1
119927,1
38760,1
83289,0
43367,1
6933,1
33023,1
121694,0
28789,0
117536,0
82470,1
48633,0
106408,1
11062,0
110601,0
76710,1
29848,0
35834,1
59641,1
113890,1
98854,0
79231,0
55286,0
84201,0
60020,1
109845,1
115965,1
87606,0
41683,0
118792,0
7580,1
101377,1
56216,0
44062,0
85557,0
81290,0
75086,0
87779,0
122286,1
61890,0
59714,1
69040,0
35905,1
2194,0
89735,1
51008,1
59601,1
29710,1
17865,1
121027,1
66688,0
122095,0
78739,0
14680,0
102783,0
33753,0
14029,1
116151,0
60171,1
38781,1
1036,1
120459,0
97485,1
105307,0
51157,0
58107,1
93801,1
119427,1
63659,1
15149,0
67893,1
33558,1
95906,0
34180,1
1447,1
74049,1
112195,0
117519,0
40009,1
5476,1
53735,1
85410,0
35926,1
86927,1
23879,0
93087,1
120222,0
51822,1
88004,0
59818,1
31311,1
14943,0
100750,0
36334,0
26537,1
13896,1
91060,0
60999,0
24537,0
33838,1
7503,1
40268,0
81939,0
62106,0
81283,0
111860,1
119989,0
51840,0
74790,0
97,0
57768,0
35365,1
12548,0
90901,0
82003,0
93545,1
33891,1
96488,1
77698,1
46862,1
83393,0
614,1
85012,1
52001,1
93987,0
39808,0
39226,0
47086,0
46869,1
54724,0
18875,0
118939,0
6985,1
69748,0
16667,1
67184,0
106219,0
120094,0
1874,0
67472,1
88956,1
26566,1
65502,1
86529,0
21731,1
44671,1
65418,1
15100,0
10640,0
89885,1
72346,0
121564,0
35130,1
43621,0
82670,1
31458,1
116162,0
82903,1
7331,1
24788,1
107955,1
102622,1
79545,1
53317,1
71194,1
91285,0
41824,0
87131,1
57358,0
8641,1
75554,0
12091,0
76001,0
16370,1
21785,0
26816,1
104669,0
32157,0
113336,1
16245,0
7798,1
6730,1
13179,1
73115,0
17113,1
16529,1
20454,1
114925,0
114896,0
84191,0
46396,1
116490,0
119301,0
96949,0
7932,1
87532,0
85967,0
7646,1
89425,1
22395,1
38303,1
19858,0
58082,1
4415,1
14900,0
61214,0
24522,0
68403,1
1728,0
35768,1
116141,0
119978,0
115001,0
61950,0
85109,1
116965,1
66368,0
79851,0
120871,1
53169,1
34892,1
7217,1
42198,0
79466,1
37999,0
109867,1
25303,1
80727,1
19968,0
122125,0
54267,0
69011,0
4660,1
50425,1
80749,1
122883,0
44849,1
36647,0
98361,0
45346,1
29690,1
123428,0
103857,0
32584,0
120107,0
50312,0
105052,0
93346,1
82072,0
48752,0
110823,0
81566,0
45732,1
89369,1
42573,0
50938,1
35601,1
109248,1
82033,0
27925,1
120938,1
89794,1
68254,1
61956,0
50688,1
73874,0
25913,0
39400,1
18749,0
46012,1
70000,1
78010,1
63952,1
88524,1
80010,1
120696,1
10970,0
106524,1
121823,0
13551,1
46320,1
79691,0
71651,1
84865,1
89261,1
61003,0
28312,0
62872,0
92685,0
115110,0
15760,1
3301,0
75374,0
7480,1
30219,1
24639,0
4587,1
117210,0
962,1
112690,0
90622,0
30316,1
105169,0
44599,1
32960,1
119539,1
97895,1
34513,1
11043,0
122816,0
121233,1
64706,0
34464,1
93227,1
17289,1
82111,0
54096,1
82876,1
94492,0
31862,0
35704,1
65919,1
54347,0
37278,0
93519,1
40997,1
78420,0
14579,0
71163,1
85276,1
6262,1
82664,1
38945,0
100137,0
3144,0
76014,0
59800,1
79500,0
10240,0
41217,0
103796,0
41651,0
67760,0
48314,0
6815,1
10066,0
33255,0
6931,1
5104,1
52042,1
49706,1
60651,1
19818,0
101111,1
68092,1
105725,1
121876,0
93142,1
104164,1
81082,1
46564,1
35114,0
23542,0
96161,0
21362,0
77176,0
30939,1
76078,0
116571,1
81349,0
101715,1
110248,1
77993,1
104960,0
50633,1
47139,0
122989,0
73906,0
22281,1
114535,1
57478,0
121873,0
119967,0
26298,0
90400,0
25152,1
56211,0
3548,0
28291,0
42566,0
47889,0
56509,1
40515,1
53133,1
44137,0
90491,0
115779,0
49650,1
4998,1
99384,0
31134,1
75401,0
9025,1
42102,0
88007,0
103574,1
50454,1
96539,1
90862,0
119478,1
69227,0
3705,1
95034,0
45768,1
63003,0
8492,1
90335,0
19825,0
81052,1
14077,1
3976,0
88600,1
58941,0
25767,0
68454,1
14353,0
64209,1
119023,0
36541,0
76165,0
928,1
47106,0
58710,0
40713,1
862,1
54676,0
15294,0
71560,1
84109,1
97584,1
47732,0
13109,1
10813,0
6095,1
22100,1
14050,1
67697,0
118115,0
9131,1
11789,0
100820,0
3222,0
33607,1
491,1
19273,0
78962,1
50162,0
74277,1
34878,1
90324,0
92847,0
11832,0
20962,1
12401,0
51440,0
93875,1
97376,1
16380,1
48125,0
1853,0
94259,0
43396,1
9641,0
117176,0
91381,0
39004,0
103137,0
4613,1
113542,1
97717,1
33211,0
103109,0
118630,1
12753,0
52072,1
40925,1
36231,0
74862,0
80419,1
29130,0
94371,0
113210,0
111359,0
120879,1
56293,1
52230,1
105602,0
13059,1
57549,0
20173,0
5308,1
38256,0
24661,0
81786,0
60704,1
94507,0
18442,1
3418,0
73476,1
54670,0
112535,0
119258,1
16884,1
96331,1
13137,1
83814,1
96186,0
71159,1
38205,0
49418,1
18881,0
23718,0
52017,1
41339,1
60460,1
18120,1
64296,0
28601,0
42484,0
46699,1
70415,0
99493,0
53549,1
18539,1
45450,1
98961,0
20073,0
64378,0
7547,1
38594,1
16240,0
86832,1
86306,0
80724,1
59632,1
90607,0
29354,0
94755,0
103923,0
38776,1
11203,0
41385,1
70302,0
113211,0
37572,0
35336,1
104468,1
41963,0
118114,0
3614,1
107480,1
18901,0
84357,0
44399,1
22853,1
41861,0
77882,1
69056,0
76726,1
16188,0
37758,0
63559,1
123744,0
72415,0
29478,1
118373,0
39588,1
121992,0
20206,0
44930,1
21289,0
58313,1
91306,0
44284,1
74304,1
3826,0
21737,0
105676,0
29406,0
104803,0
58371,1
17708,1
62988,0
31241,1
55888,0
31833,0
95960,0
70512,0
85978,0
113572,1
89522,1
77344,1
19833,0
76535,0
61535,0
115073,0
54767,0
88694,1
69697,0
29747,1
52524,1
30592,0
52206,1
95978,0
92168,1
86248,0
112969,1
100708,0
105815,0
116608,1
63264,0
86872,1
47134,0
89383,1
115759,0
17392,1
14430,0
103206,0
122093,0
89576,1
118488,0
122022,0
45736,1
89793,1
87853,0
123043,0
7562,1
10665,0
75624,0
80502,1
4669,1
30019,0
44631,1
49523,1
81934,0
44986,1
105014,0
49078,0
101115,1
79361,0
6593,1
43717,0
1443,1
45947,1
64570,0
70414,0
54164,1
57058,1
22079,1
94838,0
76040,0
20787,1
122155,0
5522,1
40773,1
53674,1
1419,1
52345,1
84763,1
54076,1
69295,0
4106,1
36917,0
117552,0
32528,0
25965,1
46137,1
95950,0
4569,1
7916,1
70539,0
104633,0
67360,1
84456,0
25828,0
21417,0
12547,0
9072,1
42355,0
95015,0
45845,1
47389,0
116783,1
42743,1
53864,1
36053,1
18379,1
81320,0
60165,1
47348,0
81166,1
74202,1
4727,1
12640,0
4547,1
47081,0
79074,1
31352,1
99268,1
45280,1
108762,1
39053,0
99722,1
89437,1
113873,1
90081,0
122468,1
81569,0
50202,0
64716,0
123583,0
466,1
20603,1
93335,1
37800,0
72669,0
41544,0
59865,1
85899,0
27958,1
8213,1
71662,1
76601,0
16785,1
13206,1
58280,1
2937,1
23764,0
85846,0
5198,1
55399,0
99255,1
123501,0
109202,1
31281,1
75903,1
4750,1
96638,1
51185,0
98664,0
98896,0
10221,0
41406,1
67479,1
23121,1
58578,0
112118,0
112731,0
31659,1
24337,0
59932,1
70522,0
119637,1
76362,1
25097,1
22124,1
38722,1
94787,0
29634,1
99203,1
95586,1
106656,0
24128,0
92397,0
110667,0
58368,1
97721,1
79825,1
6741,1
96249,0
59362,1
65111,0
37838,0
23604,0
38543,1
60622,1
99815,1
85324,1
9976,0
114932,0
56871,1
29694,1
78043,1
99070,1
75447,0
74932,0
74118,1
70397,0
41799,0
49309,1
39317,0
38530,1
74129,1
63549,1
83901,1
17933,1
49674,1
2588,0
25047,1
80856,1
32538,0
60082,1
70574,0
70389,0
37699,0
102117,0
91768,1
21439,0
78862,0
54900,0
100359,0
60122,1
13282,1
8959,1
86192,0
88488,1
83415,0
27687,1
32455,0
11250,0
29636,1
110490,0
74428,1
16815,1
123781,0
97787,1
113389,0
81464,0
6144,1
4475,1
36871,0
110200,1
100914,0
72904,0
97238,0
38849,0
63393,1
22035,1
37974,0
74809,0
106595,1
89870,1
67864,1
74114,1
278,1
54700,0
105526,0
93372,0
77498,0
85533,0
18432,1
106911,0
107165,0
84818,1
115221,0
10214,0
52231,1
105678,0
21805,0
31550,1
52939,1
104976,0
115245,0
116921,1
86461,1
84032,1
66390,0
122348,1
93703,1
106600,1
55726,0
35,1
95427,1
62567,1
93290,1
116901,1
17068,1
101664,0
47840,0
53369,1
53275,1
79243,0
52506,1
69232,0
89083,1
67400,1
3821,0
57308,0
60239,1
24181,0
111323,0
11737,0
115452,0
29864,0
19886,0
94062,0
80365,1
21756,0
94603,0
5719,1
93217,1
32018,0
26102,1
82213,0
105792,0
64698,0
4086,1
17012,1
116416,0
18843,0
86293,0
51094,1
16617,1
32987,1
100784,0
16126,0
64393,0
80582,1
110282,0
90262,0
92267,0
114266,1
65255,1
8501,1
122512,1
49443,1
107358,0
51006,1
99305,1
38264,1
38831,0
117772,0
34342,1
120738,0
82288,0
102556,1
54002,1
52535,1
43487,1
113952,1
106819,0
63898,1
7301,1
90419,0
95519,1
11265,0
79283,1
120283,0
1801,0
73033,0
82880,1
116110,1
25646,0
6148,1
64637,0
29979,0
47065,0
114327,1
43958,0
12321,0
103876,0
98188,0
28492,0
35669,1
115634,0
54950,0
33523,1
74911,0
51075,1
40298,0
23325,1
72412,0
2091,0
86036,1
93643,1
21325,0
2946,1
90492,0
69693,0
19000,0
121858,0
86381,0
27471,1
81367,0
27162,1
32370,0
79188,0
27090,1
113951,1
111884,1
62817,0
77728,1
106619,1
3248,0
10817,0
36789,0
122183,0
14007,1
37104,0
58163,1
121573,0
17090,1
49491,1
14221,1
32489,0
86609,1
62542,1
120489,0
87112,1
62075,0
42590,1
75247,0
33168,0
67901,1
3278,0
36430,0
108136,0
67572,0
37354,0
56013,0
107302,1
31493,1
96842,0
57652,0
1380,1
45767,1
113681,1
4817,1
121933,0
120238,0
65247,1
111977,1
106412,1
58224,1
27836,1
105635,0
41086,1
24751,0
97475,1
73437,1
114048,1
12024,0
25082,1
100524,1
1318,1
55555,0
73988,1
46499,1
7020,1
88924,1
78464,0
11491,0
35015,1
94204,0
66823,1
53446,1
49710,1
75649,1
4343,0
7950,1
117425,0
70933,0
12619,0
28866,0
75071,0
62173,0
48892,0
26260,0
26224,0
71113,1
50824,1
82802,1
24983,1
62916,0
6334,1
104409,1
114096,1
118841,0
68691,1
122142,0
113326,1
65044,0
107995,1
16801,1
32513,0
4469,1
53316,1
4643,1
30148,0
71879,1
123624,0
17735,1
121067,1
32285,0
92148,1
27894,1
9293,0
2569,0
9663,0
15012,0
123566,1
9393,0
17555,1
62156,0
35551,1
111474,0
31179,1
98227,0
112699,0
42055,0
51494,0
13145,1
5766,1
96681,1
45086,1
59975,1
54779,0
89750,1
11147,0
4204,0
99995,1
18902,0
106273,1
6728,1
104010,1
13022,1
37205,0
72695,0
45413,1
109833,1
42268,0
8558,1
44993,1
32610,0
39597,1
111236,1
49378,1
90936,0
97707,1
35792,1
92966,1
67340,1
42815,1
39717,0
117966,1
4016,0
108090,0
86375,0
40404,1
42975,1
39345,0
98164,0
75556,0
122340,1
8027,1
33364,1
40017,1
107086,0
106902,0
54258,0
73982,0
72266,0
100477,1
52322,1
20882,1
105637,0
66871,1
9869,0
71924,1
50925,1
58083,1
60597,1
71995,1
28666,0
103508,1
30419,0
21449,0
52667,1
10317,0
62600,1
64088,1
60395,1
87810,0
17479,1
46394,1
102959,0
120967,1
18906,0
16814,1
77676,1
87206,1
120554,0
323,1
40858,1
22526,1
40790,1
502,1
29438,0
40512,1
80344,1
17965,1
53127,1
103689,0
13195,1
88111,0
74256,1
60917,0
51309,0
105971,1
83841,1
66805,1
100958,0
2592,0
77076,0
101019,0
65241,1
52701,1
52859,1
60505,1
19212,0
81162,1
75016,0
17994,1
63170,1
34236,1
89249,1
96520,1
59499,1
90619,0
49656,1
48485,0
87080,1
25857,0
80368,1
87543,0
17170,1
82375,1
62195,0
85419,0
122113,0
31476,1
95699,0
100332,0
112465,0
110691,0
110443,0
94729,0
85743,0
110057,1
93640,1
115516,0
107922,1
92074,1
120411,0
47784,0
67588,0
105569,0
85102,1
103764,0
34882,1
100325,0
119222,0
7690,1
13152,1
44904,1
108658,1
116018,1
31759,0
9105,1
61368,0
84280,0
89816,1
43849,0
99012,0
30840,1
17680,1
101240,1
88433,1
2338,0
30725,1
123820,0
100163,0
82366,1
32729,0
119755,1
2182,0
89143,1
60567,1
83896,1
40049,1
13994,1
92565,0
23445,0
49532,1
122364,1
59742,1
89884,1
54108,1
29349,0
28043,1
109735,1
56823,1
13619,1
31375,1
56014,0
18844,0
53113,1
83466,0
53376,1
104318,1
39445,1
2975,1
53894,1
66749,0
83370,0
5096,1
63999,1
74700,1
57257,0
53914,1
86308,0
47061,0
106628,1
5567,1
52526,1
12700,0
7389,1
100589,1
8356,1
31731,1
120952,1
59194,1
123649,1
41031,1
110847,0
115502,0
9700,0
8191,1
47010,0
47380,0
30095,0
24441,0
33425,0
43644,0
38442,1
96549,1
123257,1
47824,0
26388,0
42750,1
56910,1
74559,1
3600,1
24907,1
80050,1
103962,0
117557,0
123724,0
97872,1
16440,0
103298,0
50914,1
85444,0
11749,0
89008,1
106501,1
50746,1
30529,0
37724,0
15509,1
49799,1
99179,1
1738,0
16520,1
10876,0
59741,1
114503,1
52026,1
89843,1
81964,0
65176,1
83304,0
26466,0
64063,1
39149,0
44685,1
34304,1
115990,1
68414,1
35633,1
119080,1
106194,0
55641,0
70311,0
122365,1
69373,0
5365,1
71847,1
83647,1
14731,0
1954,0
83179,0
111613,0
82081,0
98549,0
30744,1
80076,1
86956,1
46592,1
106269,1
121364,1
110547,0
3242,0
41711,0
2855,1
26970,1
31591,1
16298,0
5854,1
56201,0
102254,1
51051,1
115707,0
102001,0
64095,1
49970,0
77091,0
20899,1
36009,1
117740,0
54915,0
32946,1
18924,0
93378,1
110072,1
56585,1
66507,0
104807,0
123788,0
6213,1
18337,1
53419,1
96593,1
70327,0
116876,1
75364,0
11192,0
41793,0
104153,1
91015,0
22296,1
50339,0
92962,1
39359,1
3478,0
16686,1
29026,0
39784,0
86014,0
4548,1
27479,1
60402,1
19550,0
10010,0
88766,1
57509,0
44632,1
52806,1
54663,0
56576,1
29115,0
84145,1
91999,1
24359,0
106784,0
112847,1
3183,0
83500,0
59654,1
52978,1
31838,0
83131,0
69892,0
72872,0
103288,0
4024,0
81581,0
53995,1
109503,0
7578,1
70032,1
97743,1
75035,0
79463,1
123466,0
73021,0
64122,1
2553,0
30853,1
90026,0
3416,0
43143,1
116716,1
21375,0
41358,1
107029,0
111993,1
101936,1
105817,0
114518,1
69175,0
27067,1
110679,0
31175,1
48992,0
85521,0
74952,0
83389,0
95662,0
71508,1
82723,1
96704,1
43208,1
115944,1
23605,0
66347,0
79323,0
72493,0
111700,1
86211,0
64803,0
15627,1
74098,1
26217,0
66710,0
11903,0
102812,0
70121,1
50983,1
10366,0
32901,1
105480,1
31702,1
89568,1
53439,1
3951,0
95609,1
46656,1
117926,1
47296,0
106680,0
57189,0
104447,1
18119,1
121488,0
13614,1
58290,1
29169,0
27670,1
119960,1
98212,0
74471,1
15502,1
53428,1
91915,1
38047,0
105021,0
109454,1
62283,0
40606,1
116087,1
2849,1
119487,1
10252,0
117873,0
11856,0
63714,1
107826,1
19160,0
49226,0
22358,1
94919,0
25173,1
114343,1
24314,0
70082,1
48182,0
63254,0
80643,1
50644,1
41535,0
81519,0
92974,1
30735,1
8825,1
106654,0
120739,0
35459,1
118510,0
100234,0
58965,0
39981,1
84165,1
112885,0
77041,0
62572,1
55784,0
69079,0
28543,0
97495,1
100520,1
111025,0
65815,1
95757,0
53699,1
43174,1
107330,1
37001,0
79593,1
12650,0
10666,0
72646,0
61450,0
15186,0
35901,1
30097,0
39674,0
97171,0
115692,0
76358,1
74751,1
54614,0
27084,1
19135,0
38626,1
120691,1
16694,1
35766,1
60792,1
51918,0
17164,1
116577,1
78148,1
69008,0
94798,0
14120,1
84215,0
37414,0
71566,1
12829,0
102322,1
75105,0
76612,1
77284,1
47987,0
33331,1
91750,1
123596,0
8950,1
105341,0
33080,0
11256,0
81749,0
72679,0
35600,1
70557,0
377,1
